county_label,month,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,carrier_usage_ratio,n_active_industries,industry_hhi,date,year,month_num,month_sin,month_cos,avg_invoice_value,log_total_count,log_total_amount,county_type,donation_seasonal,donation_trend,donation_ratio_lag1,donation_ratio_lag2,donation_ratio_lag3,donation_ratio_roll3
0,2022-07,38.07,0.01,18612230,11657690069,16415,0.0008819469778742,0.34294735235917456,53.0,0.5145259929839318,2022-07-01,2022,7,-0.4999999999999997,-0.8660254037844388,626.3456914620118,16.739329503217174,23.179231891038818,agricultural,-1.7727874548436912e-05,0.0009428511903934983,0.0009221805786719,0.000835034196881,0.0006859109217365,0.0008143752324298001
0,2022-08,38.07,0.01,18409414,11968629921,17889,0.0009717310936676,0.3498078754706695,54.0,0.49973016414371635,2022-08-01,2022,8,-0.8660254037844385,-0.5000000000000004,650.1363878828516,16.728372776495803,23.205554890650372,agricultural,-7.613130871065637e-06,0.0009979707613867479,0.0008819469778742,0.0009221805786719,0.000835034196881,0.0008797205844757
0,2022-09,38.07,0.01,17419835,11413988619,17512,0.0010052908078635,0.35591812436799775,54.0,0.5223621351566217,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,655.2294335164484,16.673120114878184,23.158105512039228,agricultural,3.403497577171561e-05,0.001058865350923517,0.0009717310936676,0.0008819469778742,0.0009221805786719,0.0009252862167378999
0,2022-10,37.86,-0.16,18507628,12142560916,17214,0.0009301029824027,0.36086634116484295,54.0,0.5124131155870412,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,656.0841246647058,16.733693583422337,23.219982549013263,agricultural,-0.00017992500991737443,0.0011265177580045574,0.0010052908078635,0.0009717310936676,0.0008819469778742,0.0009529896264684335
0,2022-11,37.86,-0.16,17736949,11334503890,17074,0.0009626232786709,0.36523423504234015,54.0,0.5063887279259612,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,639.0334600387023,16.69116059221775,23.151117352060986,agricultural,-0.0002197171579566689,0.0012001072150010397,0.0009301029824027,0.0010052908078635,0.0009717310936676,0.0009690416279779335
0,2022-12,37.86,-0.16,17741006,11576683038,17318,0.000976156594502,0.37166122372090965,54.0,0.5161267443490855,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,652.5381389307912,16.691389297608968,23.17225882928609,agricultural,-0.00026315885525939406,0.0012782872273750605,0.0009626232786709,0.0009301029824027,0.0010052908078635,0.0009660056896457001
0,2023-01,39.7,0.33,9332770,5227299297,15186,0.0016271696398818,0.3727704636458415,54.0,0.5392722549647939,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,560.1015879529872,16.049042527656265,22.377160595034077,agricultural,0.00026916377666016023,0.001358493797498327,0.000976156594502,0.0009626232786709,0.0009301029824027,0.0009562942851918667
0,2023-02,39.7,0.33,8468893,4491774661,15476,0.0018273934975917,0.39105677684202644,51.0,0.4716476782891734,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,530.3851000360968,15.951910479589724,22.225513708272263,agricultural,-0.00014455369380919622,0.0014395179230604419,0.0016271696398818,0.000976156594502,0.0009626232786709,0.0011886498376849
0,2023-03,39.7,0.33,8952439,4749332009,18536,0.0020704972131058,0.39856892630041935,52.0,0.49646463077926906,2023-03-01,2023,3,1.0,6.123233995736766e-17,530.5070505367308,16.00743667879373,22.281269815630026,agricultural,0.00014546847251714675,0.0015195767391332545,0.0018273934975917,0.0016271696398818,0.000976156594502,0.0014769065773251667
0,2023-04,40.13,-0.01,9017793,4638559339,17566,0.0019479267266392,0.40177890532639193,53.0,0.5159066324761306,2023-04-01,2023,4,0.8660254037844387,-0.4999999999999998,514.3785557064793,16.01471029449977,22.25766966790452,agricultural,0.0002909110639865603,0.001590938536994979,0.0020704972131058,0.0018273934975917,0.0016271696398818,0.0018416867835264333
0,2023-05,40.13,-0.01,8969747,4810545717,21294,0.0023739800018885,0.4091410827975416,51.0,0.5240762173178536,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,536.3078487052087,16.00936813999486,22.29407636951422,agricultural,0.00011161093475511955,0.0016527827012437768,0.0019479267266392,0.0020704972131058,0.0018273934975917,0.0019486058124455665
0,2023-06,40.13,-0.01,8925940,4861641274,20101,0.0022519757022789,0.4145152219262061,53.0,0.5231232593797256,2023-06-01,2023,6,1.2246467991473532e-16,-1.0,544.6643461641015,16.004472314245856,22.30464192875267,agricultural,0.00010726435527002548,0.0017137557295307112,0.0023739800018885,0.0019479267266392,0.0020704972131058,0.0021308013138778333
0,2023-07,40.45,0.08,9448166,5156124532,19851,0.0021010426785473,0.41594104083268646,54.0,0.5172681307437126,2023-07-01,2023,7,-0.4999999999999997,-0.8660254037844388,545.7275551678495,16.061331312401684,22.363451074757275,agricultural,-4.858455653592272e-07,0.0017782396480226829,0.0022519757022789,0.0023739800018885,0.0019479267266392,0.0021912941436022003
0,2023-08,40.45,0.08,9008919,5369058876,19947,0.0022141391214639,0.4264716998787535,54.0,0.5272573996443195,2023-08-01,2023,8,-0.8660254037844385,-0.5000000000000004,595.9714895871525,16.01372575558527,22.403918474428412,agricultural,-9.12885394375891e-06,0.0018468123224467609,0.0021010426785473,0.0022519757022789,0.0023739800018885,0.0022423327942382334
0,2023-09,40.45,0.08,8723385,5060715553,18225,0.0020892119286263,0.43020421545076826,54.0,0.5367381943523709,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16,580.1320878305842,15.981518023267453,22.344773724081783,agricultural,9.936912184347734e-05,0.0019184192299785548,0.0022141391214639,0.0021010426785473,0.0022519757022789,0.002189052500763367
0,2023-10,41.86,0.34,9407801,5385422773,19401,0.0020622247430616,0.4336263065088218,54.0,0.5312029809976099,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001,572.4422501071185,16.057049902980708,22.40696165403665,agricultural,-0.00032022483230035345,0.0019888457792101755,0.0020892119286263,0.0022141391214639,0.0021010426785473,0.002134797909545833
0,2023-11,41.86,0.34,9068235,5171374731,19423,0.0021418721504239,0.4317643951662038,54.0,0.5167297185140722,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384,570.2735682302014,16.02028831585537,22.366404395729404,agricultural,-0.0003869508596445736,0.0020517770019180086,0.0020622247430616,0.0020892119286263,0.0022141391214639,0.0021218585977172666
0,2023-12,41.86,0.34,9283571,5331091111,21115,0.0022744480545255,0.4423021055152161,53.0,0.5215542868750799,2023-12-01,2023,12,-2.4492935982947064e-16,1.0,574.2500500076964,16.043756944495176,22.396821765618288,agricultural,-0.0004406499991607501,0.002107102625449055,0.0021418721504239,0.0020622247430616,0.0020892119286263,0.0020977696073705998
0,2024-01,42.17,0.07,8829159,5072524476,22197,0.0025140559820023,0.44954428841976907,53.0,0.5246258912340592,2024-01-01,2024,1,0.49999999999999994,0.8660254037844387,574.5195523152319,15.99357043781715,22.347104455083848,agricultural,0.00036413709022291275,0.00215993342232092,0.0022744480545255,0.0021418721504239,0.0020622247430616,0.0021595149826703335
0,2024-02,42.17,0.07,9383386,5032841595,19447,0.0020724928080332,0.4502259632077376,52.0,0.5206988875517883,2024-02-01,2024,2,0.8660254037844386,0.5000000000000001,536.35666218996,16.054451343226077,22.33925059116766,agricultural,-0.00011683664022647523,0.0022114095916614595,0.0025140559820023,0.0022744480545255,0.0021418721504239,0.002310125395650567
0,2024-03,42.17,0.07,9329954,4908401825,23329,0.0025004410525496,0.4591398842909622,53.0,0.5068397771222912,2024-03-01,2024,3,1.0,6.123233995736766e-17,526.0906779390338,16.04874074966077,22.31421423208192,agricultural,0.00022459805511275839,0.0022637757818770813,0.0020724928080332,0.0025140559820023,0.0022744480545255,0.002286998948187
0,2024-04,42.89,0.07,9113002,5053959440,24298,0.002666300303676,0.46600582332803175,53.0,0.5224459350081483,2024-04-01,2024,4,0.8660254037844387,-0.4999999999999998,554.5877681141736,16.025212852678255,22.3434378207516,agricultural,0.00039228882895092436,0.0023168481048603637,0.0025004410525496,0.0020724928080332,0.0025140559820023,0.002362329947528367
0,2024-05,42.89,0.07,9282122,4990203022,23669,0.0025499557105584,0.4693369684216605,55.0,0.5290320375109909,2024-05-01,2024,5,0.49999999999999994,-0.8660254037844387,537.6144616500408,16.043600850149886,22.33074243185413,agricultural,0.00016953743341597912,0.0023703507718200074,0.002666300303676,0.0025004410525496,0.0020724928080332,0.0024130780547529334
0,2024-06,42.89,0.07,9385415,4980583934,24243,0.0025830504032053,0.47286156232835735,56.0,0.5211669632503431,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,530.6727442526516,16.054667553072587,22.32881297713312,agricultural,0.00015488141438736532,0.00242415009370455,0.0025499557105584,0.002666300303676,0.0025004410525496,0.002572232355594667
0,2024-07,43.21,0.07,9631066,5387716680,24082,0.0025004501059384,0.4758181493097441,57.0,0.5160643045193322,2024-07-01,2024,7,-0.4999999999999997,-0.8660254037844388,559.4102127428055,16.08050457722112,22.407387510778644,agricultural,1.5042737063424953e-05,0.0024781674031313446,0.0025830504032053,0.0025499557105584,0.002666300303676,0.002599768805813233
0,2024-08,43.21,0.07,9863736,5579776312,24901,0.0025244998446835,0.4806296518884934,56.0,0.523740717996123,2024-08-01,2024,8,-0.8660254037844385,-0.5000000000000004,565.6858934586246,16.104375660859347,22.44241452526013,agricultural,-1.1058611466123916e-05,0.0025323507349809273,0.0025004501059384,0.0025830504032053,0.0025499557105584,0.0025444854065673666
0,2024-09,43.21,0.07,9526880,5286326380,26008,0.0027299598609408,0.483808760055758,57.0,0.5300301205979948,2024-09-01,2024,9,-1.0,-1.8369701987210297e-16,554.8853748551467,16.06962793979533,22.38838939564162,agricultural,0.00016637306583379318,0.0025866635783683353,0.0025244998446835,0.0025004501059384,0.0025830504032053,0.0025360001179424
0,2024-10,42.35,-0.22,9824911,5317233363,21452,0.0021834294478596,0.487466502241089,58.0,0.5246051058247777,2024-10-01,2024,10,-0.8660254037844386,0.5000000000000001,541.1991378853203,16.100431758936484,22.394218960669093,agricultural,-0.00046070701756454095,0.00264108224173856,0.0027299598609408,0.0025244998446835,0.0025004501059384,0.0025849699371875666
0,2024-11,42.35,-0.22,9581368,5331731835,20565,0.0021463532138625,0.48542744626863304,57.0,0.517399741633358,2024-11-01,2024,11,-0.5000000000000004,0.8660254037844384,556.4687459035077,16.075331041616458,22.39694194467479,agricultural,-0.000553904535544136,0.002695599357671263,0.0021834294478596,0.0027299598609408,0.0025244998446835,0.0024792963844946334
0,2024-12,42.35,-0.22,9636155,5449389173,20665,0.0021445275631203,0.4918532339921888,57.0,0.5126305004218886,2024-12-01,2024,12,-2.4492935982947064e-16,1.0,565.5148939592607,16.081032831876016,22.4187693611752,agricultural,-0.0006175071417162555,0.002750211472144716,0.0021463532138625,0.0021834294478596,0.0027299598609408,0.0023532475075543
1,2019-01,39.97,0.28,71712735,43207280539,142706,0.0019899673328593,0.1620706280411701,66.0,0.5447828343923057,2019-01-01,2019,1,0.49999999999999994,0.8660254037844387,602.5049879773794,18.088178918805447,24.48927484901524,metropolitan,-0.0009987001841982772,0.002995753293261049,,,,
1,2019-02,39.97,0.28,65231607,37505004795,120008,0.0018397216551786,0.1508419837027777,67.0,0.5534276010851141,2019-02-01,2019,2,0.8660254037844386,0.5000000000000001,574.9514157301077,17.993454694702535,24.347740222244287,metropolitan,-0.001014837798593732,0.0028611077339040034,0.0019899673328593,,,0.0019899673328593
1,2019-03,39.97,0.28,72328601,40660278165,145434,0.0020107398455003,0.17059225298716893,67.0,0.5405300864204319,2019-03-01,2019,3,1.0,6.123233995736766e-17,562.1604400311849,18.096730210559038,24.42851748639227,metropolitan,-0.0007209305978692019,0.0027264267503761498,0.0018397216551786,0.0019899673328593,,0.00191484449401895
1,2019-04,38.0,-0.48,72288137,43247205931,152179,0.0021051725264409,0.17039916245178652,70.0,0.546451613083868,2019-04-01,2019,4,0.8660254037844387,-0.4999999999999998,598.2614537569283,18.09617060727859,24.49019846550913,metropolitan,-0.0004937260196314028,0.002591719509923343,0.0020107398455003,0.0018397216551786,0.0019899673328593,0.0019468096111794001
1,2019-05,38.0,-0.48,74486109,42679292127,160900,0.0021601343144397,0.17174870820544538,68.0,0.5525469483284202,2019-05-01,2019,5,0.49999999999999994,-0.8660254037844387,572.9832407677518,18.12612322301412,24.476979677675413,metropolitan,-0.0002928450738920365,0.0024569916948840947,0.0021051725264409,0.0020107398455003,0.0018397216551786,0.001985211342373267
1,2019-06,38.0,-0.48,75090950,42683972535,157568,0.0020983620529504,0.16970477800587155,69.0,0.5497472952019931,2019-06-01,2019,6,1.2246467991473532e-16,-1.0,568.4303173018852,18.134210616798107,24.477089336274414,metropolitan,-0.00023328997602081283,0.0023222420060450503,0.0021601343144397,0.0021051725264409,0.0020107398455003,0.002092015562126967
1,2019-07,38.49,0.12,78733016,46616790761,179854,0.0022843529835056,0.1760148753859499,70.0,0.535958788544932,2019-07-01,2019,7,-0.4999999999999997,-0.8660254037844388,592.0869430557569,18.181573155269813,24.565226629960623,metropolitan,9.27477377735008e-05,0.0021874612116846806,0.0020983620529504,0.0021601343144397,0.0021051725264409,0.0021212229646103333
1,2019-08,38.49,0.12,76380703,45318671766,178413,0.0023358386738074,0.17729036874667153,71.0,0.5371642635236078,2019-08-01,2019,8,-0.8660254037844385,-0.5000000000000004,593.3261934758574,18.1512406567917,24.536984964799416,metropolitan,0.0002865350721332604,0.0020526178574543715,0.0022843529835056,0.0020983620529504,0.0021601343144397,0.0021809497836319
1,2019-09,38.49,0.12,75745879,47325869761,176978,0.002336470344479,0.18486074998218716,68.0,0.5472849001909068,2019-09-01,2019,9,-1.0,-1.8369701987210297e-16,624.7979478989214,18.14289461143565,24.580322912362085,metropolitan,0.0004134698155637648,0.0019176363068767095,0.0023358386738074,0.0022843529835056,0.0020983620529504,0.0022395179034211334
1,2019-10,40.16,0.41,78351700,51620832297,181808,0.002320409129604,0.19562702532299875,69.0,0.5472779604860626,2019-10-01,2019,10,-0.8660254037844386,0.5000000000000001,658.8348727213322,18.176718236805048,24.667191154663655,metropolitan,0.0005400872099588775,0.001782352875345656,0.002336470344479,0.0023358386738074,0.0022843529835056,0.0023188873339306665
1,2019-11,40.16,0.41,73028913,45704700995,177025,0.0024240399141638,0.19334347753471287,68.0,0.5456224397324041,2019-11-01,2019,11,-0.5000000000000004,0.8660254037844384,625.8439173947447,18.106366002884602,24.545466995989443,metropolitan,0.0007790227863558804,0.0016464306545364675,0.002320409129604,0.002336470344479,0.0023358386738074,0.0023309060492968
1,2019-12,40.16,0.41,74245183,49894549054,178820,0.0024085064212179,0.20378080285693417,70.0,0.5354352540008308,2019-12-01,2019,12,-2.4492935982947064e-16,1.0,672.0240564832334,18.122883471590594,24.633177596362298,metropolitan,0.000899581084163585,0.0015097188589886397,0.0024240399141638,0.002320409129604,0.002336470344479,0.002360306462748933
1,2020-01,40.99,0.21,76911864,52602481372,0,0.0,0.18719964971854017,70.0,0.5382910329478505,2020-01-01,2020,1,0.49999999999999994,0.8660254037844387,683.9319532289583,18.158170713861583,24.686029129969032,metropolitan,-0.0007210799201321942,0.0013732375363235717,0.0024085064212179,0.0024240399141638,0.002320409129604,0.0023843184883285667
1,2022-01,45.08,0.38,149452312,144981352105,256981,0.001719484941792,0.3523114650779039,76.0,0.49365223421845306,2022-01-01,2022,1,0.49999999999999994,0.8660254037844387,970.0843711604809,18.822487923322534,25.699870964930987,metropolitan,-0.00024956402873553383,0.0016866352432264968,,,,
1,2022-02,45.08,0.38,131029857,114998053736,230395,0.0017583397042095,0.35901093137879253,78.0,0.48780645656547805,2022-02-01,2022,2,0.8660254037844386,0.5000000000000001,877.6477084608281,18.690935778858897,25.46818104114036,metropolitan,-0.00038151114879481866,0.0017356831890317807,0.001719484941792,,,0.001719484941792
1,2022-03,45.08,0.38,157067024,139911669230,286630,0.001824889736244,0.37728000754633256,77.0,0.4794886143589527,2022-03-01,2022,3,1.0,6.123233995736766e-17,890.7768522436638,18.872183183040107,25.664277126368773,metropolitan,1.2070211598315934e-05,0.0017839809795820343,0.0017583397042095,0.001719484941792,,0.0017389123230007499
1,2022-04,45.54,-0.13,149507303,130139513915,277092,0.0018533676578996,0.3833903618741621,78.0,0.4945086726694271,2022-04-01,2022,4,0.8660254037844387,-0.4999999999999998,870.4558995021133,18.822855805788883,25.591872895920982,metropolitan,-2.7551900842267943e-05,0.0018287141246819496,0.001824889736244,0.0017583397042095,0.001719484941792,0.0017675714607485
1,2022-05,45.54,-0.13,141291739,119125865492,280931,0.0019883044966981,0.395608005079476,77.0,0.49312479731776354,2022-05-01,2022,5,0.49999999999999994,-0.8660254037844387,843.1198195670873,18.76633738876277,25.50344646431306,metropolitan,0.00013360170178320645,0.0018693568819036716,0.0018533676578996,0.001824889736244,0.0017583397042095,0.0018121990327843666
1,2022-06,45.54,-0.13,148364373,132672033530,285368,0.0019234267245546,0.39630376761677144,78.0,0.49328162400511777,2022-06-01,2022,6,1.2246467991473532e-16,-1.0,894.2310801933561,18.815181792491323,25.611146006495765,metropolitan,-2.2927116638596767e-05,0.0019078437276789054,0.0019883044966981,0.0018533676578996,0.001824889736244,0.0018888539636138998
1,2022-07,46.96,0.2,165914819,135270415892,318026,0.001916802862558,0.3931059648143907,78.0,0.5003543281728822,2022-07-01,2022,7,-0.4999999999999997,-0.8660254037844388,815.3003855068546,18.926985082093147,25.630541692582597,metropolitan,-1.3273125467371474e-05,0.0019445171022696123,0.0019234267245546,0.0019883044966981,0.0018533676578996,0.0019216996263841
1,2022-08,46.96,0.2,165064677,141148727404,323380,0.0019591108520449,0.403951391732345,79.0,0.4947810335875937,2022-08-01,2022,8,-0.8660254037844385,-0.5000000000000004,855.1116445343422,18.921847942936466,25.6730799757002,metropolitan,8.513781793896359e-06,0.001978261998256145,0.001916802862558,0.0019234267245546,0.0019883044966981,0.0019428446946035665
1,2022-09,46.96,0.2,160778652,152245269523,309517,0.0019251125454143,0.40811893982044334,77.0,0.5049140375620522,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,946.9246546674617,18.895539150921294,25.748758672603802,metropolitan,-9.538494457542858e-05,0.0020421618426492445,0.0019591108520449,0.001916802862558,0.0019234267245546,0.0019331134797191667
1,2022-10,46.53,-0.23,167958564,152483384552,319335,0.0019012725067118,0.42256273993864346,78.0,0.5007801047860184,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,907.8631117136724,18.939227870042888,25.750321473307167,metropolitan,1.572403173798856e-05,0.002260515318702186,0.0019251125454143,0.0019591108520449,0.001916802862558,0.0019336754200057335
1,2022-11,46.53,-0.23,161576975,151955316255,316357,0.0019579336721708,0.4288430761870619,77.0,0.496058628878733,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,940.4515479696287,18.90049221865318,25.74685234257445,metropolitan,0.0003364923535538659,0.0025148426825253203,0.0019012725067118,0.0019251125454143,0.0019591108520449,0.0019284986347236667
1,2022-12,46.53,-0.23,164673797,153249842618,343078,0.0020833794219246,0.4373085962182557,78.0,0.4954572132985696,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,930.6267627872818,18.919477093238644,25.75533538480625,metropolitan,-0.0002208643541826478,0.0027067096851994144,0.0019579336721708,0.0019012725067118,0.0019251125454143,0.0019281062414323001
1,2023-01,48.08,0.23,79677197,61932685158,343768,0.004314509206442,0.4379975866871923,75.0,0.5026294749871402,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,777.294978863275,18.19349400495964,24.849313908925126,metropolitan,-7.37353356843678e-05,0.0028602448972493257,0.0020833794219246,0.0019579336721708,0.0019012725067118,0.0019808618669357333
1,2023-02,48.08,0.23,73104315,55856105396,324287,0.0044359488218992,0.46050819298423085,78.0,0.47936149221373975,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,764.0603074661188,18.107397965384735,24.746044674248733,metropolitan,-0.0004153585450647613,0.0030012097464488983,0.004314509206442,0.0020833794219246,0.0019579336721708,0.002785274100179133
1,2023-03,48.08,0.23,82294468,62042629620,373026,0.0045328198731414,0.47146549388957715,76.0,0.4883731981718798,2023-03-01,2023,3,1.0,6.123233995736766e-17,753.910088099725,18.225814458042624,24.85108756025269,metropolitan,0.0002551461827061944,0.0031441391441973756,0.0044359488218992,0.004314509206442,0.0020833794219246,0.0036112791500885998
1,2023-04,49.53,0.21,80874752,61000234197,370713,0.0045837914903281,0.4721072158589123,78.0,0.49360251696554236,2023-04-01,2023,4,0.8660254037844387,-0.4999999999999998,754.2555950836177,18.20841225668485,24.834143540423828,metropolitan,0.00010094704284121763,0.00329680691967715,0.0045328198731414,0.0044359488218992,0.004314509206442,0.0044277593004942
1,2023-05,49.53,0.21,85198748,64115660870,401854,0.0047166655547567,0.48043285800396973,76.0,0.4899190977507306,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,752.5422893538295,18.260497308593155,24.883954490392295,metropolitan,0.0002977287516493765,0.003476362059067531,0.0045837914903281,0.0045328198731414,0.0044359488218992,0.004517520061789567
