month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label,date,year
2019-01,-0.17553648438343075,-0.15561316108398365,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,0,1,12,2019-01-01,2019
2019-01,-0.19592464332565282,-0.1903175213466098,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,0,0,12,2019-01-01,2019
2019-01,-0.19309396738082146,-0.17669863137402422,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,1,1,12,2019-01-01,2019
2019-01,-0.19633344508193212,-0.18765855892373232,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,3,1,12,2019-01-01,2019
2019-01,-0.1959544748051651,-0.1905180888710398,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,4,0,12,2019-01-01,2019
2019-01,-0.158625350108806,-0.09126979853042122,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,4,1,12,2019-01-01,2019
2019-01,-0.19631134768970082,-0.1895034146050762,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,6,1,12,2019-01-01,2019
2019-01,-0.19616329516175102,-0.1900472083878594,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,9,0,12,2019-01-01,2019
2019-01,-0.18745913236183634,0.07379704139232447,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,9,1,12,2019-01-01,2019
2019-01,-0.1426014261322685,-0.13426711766657812,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,10,0,12,2019-01-01,2019
2019-01,-0.19646050508726218,-0.19062124209575196,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,10,1,12,2019-01-01,2019
2019-01,-0.1955136318301504,-0.16597231856910566,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,15,1,12,2019-01-01,2019
2019-01,-0.19629698438475046,-0.18961924284333198,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,17,1,12,2019-01-01,2019
2019-01,-0.19631687203775863,-0.19048869974910976,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,17,0,12,2019-01-01,2019
2019-01,-0.18954070671002615,-0.1863335715161424,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,24,0,12,2019-01-01,2019
2019-01,-0.19636769603989068,-0.19025166847005015,-0.7678265981501228,-0.27479566518929716,-1.0424719464633052,-1.310123356935342,-1.417098157802018,0.0007694851857108,28,0,12,2019-01-01,2019
