county_label,county_name,month,year,donation_ratio,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,industry_invoice_count,industry_invoice_amount,year,month_num,month_sin,month_cos,donation_ratio_lag1,donation_ratio_lag2,donation_ratio_lag3,industry_label,carrier_type_label
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,53842,136174585,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,0,0
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,98594,1500321789,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,0,1
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,559459,8261240525,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,1,1
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,504882,575711196,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,1,0
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,208032,216363978,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,2,1
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,20428,4779475,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,2,0
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,113039,128398143,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,3,0
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,75974,474500881,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,3,1
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,280296,1504120883,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,5,1
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,53093,189486499,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,5,0
2,台北市,2023-01,2023,0.024753166504223,64.5,-0.55,150601015,164370591585,1992,17203026,2023,1,0.49999999999999994,0.8660254037844387,0.0122014481834901,0.0128267014656738,0.0120813442064104,6,0
