county_label,month,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,carrier_usage_ratio,n_active_industries,industry_hhi,date,year,month_num,month_sin,month_cos,avg_invoice_value,log_total_count,log_total_amount,county_type,donation_seasonal,donation_trend,donation_ratio_lag1,donation_ratio_lag2,donation_ratio_lag3,donation_ratio_roll3,county_name
1,2022-09,46.96,0.2,160778652,152245269523,309517,0.0019251125454143,0.40811893982044334,77.0,0.5049140375620522,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,946.9246546674617,18.895539150921294,25.748758672603802,metropolitan,-9.53849445754055e-05,0.002042161842649216,0.0019591108520449,0.001916802862558,0.0019234267245546,0.0019331134797191667,台中市
1,2022-10,46.53,-0.23,167958564,152483384552,319335,0.0019012725067118,0.42256273993864346,78.0,0.5007801047860184,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,907.8631117136724,18.939227870042888,25.750321473307167,metropolitan,1.572403173796179e-05,0.0022605153187021604,0.0019251125454143,0.0019591108520449,0.001916802862558,0.0019336754200057335,台中市
1,2022-11,46.53,-0.23,161576975,151955316255,316357,0.0019579336721708,0.4288430761870619,77.0,0.496058628878733,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,940.4515479696287,18.90049221865318,25.74685234257445,metropolitan,0.0003364923535538379,0.0025148426825253077,0.0019012725067118,0.0019251125454143,0.0019591108520449,0.0019284986347236667,台中市
1,2022-12,46.53,-0.23,164673797,153249842618,343078,0.0020833794219246,0.4373085962182557,78.0,0.4954572132985696,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,930.6267627872818,18.919477093238644,25.75533538480625,metropolitan,-0.00022086435418264798,0.0027067096851994023,0.0019579336721708,0.0019012725067118,0.0019251125454143,0.0019281062414323001,台中市
1,2023-01,48.08,0.23,79677197,61932685158,343768,0.004314509206442,0.4379975866871923,75.0,0.5026294749871402,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,777.294978863275,18.19349400495964,24.849313908925126,metropolitan,-7.373533568437438e-05,0.00286024489724931,0.0020833794219246,0.0019579336721708,0.0019012725067118,0.0019808618669357333,台中市
1,2023-02,48.08,0.23,73104315,55856105396,324287,0.0044359488218992,0.46050819298423085,78.0,0.47936149221373975,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,764.0603074661188,18.107397965384735,24.746044674248733,metropolitan,-0.00041535854506476595,0.0030012097464488852,0.004314509206442,0.0020833794219246,0.0019579336721708,0.002785274100179133,台中市
1,2023-03,48.08,0.23,82294468,62042629620,373026,0.0045328198731414,0.47146549388957715,76.0,0.4883731981718798,2023-03-01,2023,3,1.0,6.123233995736766e-17,753.910088099725,18.225814458042624,24.85108756025269,metropolitan,0.0002551461827061932,0.0031441391441973635,0.0044359488218992,0.004314509206442,0.0020833794219246,0.0036112791500885998,台中市
1,2023-04,49.53,0.21,80874752,61000234197,370713,0.0045837914903281,0.4721072158589123,78.0,0.49360251696554236,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983,754.2555950836177,18.20841225668485,24.834143540423828,metropolitan,0.00010094704284121519,0.003296806919677138,0.0045328198731414,0.0044359488218992,0.004314509206442,0.0044277593004942,台中市
1,2023-05,49.53,0.21,85198748,64115660870,401854,0.0047166655547567,0.48043285800396973,76.0,0.4899190977507306,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,752.5422893538295,18.260497308593155,24.883954490392295,metropolitan,0.00029772875164938155,0.003476362059067531,0.0045837914903281,0.0045328198731414,0.0044359488218992,0.004517520061789567,台中市
1,2023-06,49.53,0.21,84062205,65610632093,379897,0.0045192366771725,0.48393560459186147,77.0,0.4916444263031938,2023-06-01,2023,6,1.2246467991473532e-16,-1.0,780.5009646487384,18.247067630356547,24.907003594367442,metropolitan,3.204166168304645e-05,0.0037019613462312808,0.0047166655547567,0.0045837914903281,0.0045328198731414,0.0046110923060754,台中市
1,2023-07,50.32,0.19,88352324,70328709782,344676,0.0039011537489381,0.48701504444863275,77.0,0.48934349431899704,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388,796.0029413827303,18.2968430721732,24.976445941911088,metropolitan,-1.8222697627375223e-05,0.0038986816988030026,0.0045192366771725,0.0047166655547567,0.0045837914903281,0.004606564574085766,台中市
1,2023-08,50.32,0.19,88242545,76234593126,343186,0.0038891217382726,0.49555016800569385,78.0,0.4871981707326908,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004,863.9210612749213,18.29559978562111,25.057081174666777,metropolitan,-0.00013031083085477042,0.00401219960019639,0.0039011537489381,0.0045192366771725,0.0047166655547567,0.0043790186602891,台中市
1,2023-09,50.32,0.19,84609265,79367961898,348169,0.0041150221550795,0.4965748018257811,77.0,0.4988495716123206,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16,938.0528467892966,18.253554345765547,25.097360621238963,metropolitan,1.2295168913979453e-05,0.004110489212427813,0.0038891217382726,0.0039011537489381,0.0045192366771725,0.004103170721461067,台中市
1,2023-10,50.24,0.0,88351290,79560793764,367323,0.0041575284299753,0.5099923611754849,77.0,0.4942746927717847,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001,900.5051738803135,18.296831368960515,25.09978726781806,metropolitan,-4.533116755312337e-05,0.004209338965815211,0.0041150221550795,0.0038891217382726,0.0039011537489381,0.003968432547430067,台中市
1,2023-11,50.24,0.0,84398456,79056862842,370087,0.004384997280045,0.5132258817625763,77.0,0.4958521343140014,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384,936.7098237199979,18.251059677408545,25.093433213316796,metropolitan,8.156559798600141e-05,0.004308632811901493,0.0041575284299753,0.0041150221550795,0.0038891217382726,0.004053890774442467,台中市
1,2023-12,50.24,0.0,87034319,89612961117,375113,0.0043099435292875,0.5182566086373354,77.0,0.48779648960888256,2023-12-01,2023,12,-2.4492935982947064e-16,1.0,1029.6278772170322,18.28181308158961,25.218765801800544,metropolitan,-0.00048472024571275196,0.004408314806941826,0.004384997280045,0.0041575284299753,0.0041150221550795,0.004219182621699933,台中市
1,2024-01,52.76,0.59,84537776,81406613873,387540,0.0045842227976283,0.5237582663636668,77.0,0.48205497452737267,2024-01-01,2024,1,0.49999999999999994,0.8660254037844387,962.9613851327246,18.252709057512337,25.122722358177523,metropolitan,7.842797139845076e-05,0.004508451490677197,0.0043099435292875,0.004384997280045,0.0041575284299753,0.004284156413102601,台中市
1,2024-02,52.76,0.59,79776643,70589587990,330227,0.0041393945343125,0.5243273648403581,77.0,0.4866954641003562,2024-02-01,2024,2,0.8660254037844386,0.5000000000000001,884.8402907853618,18.194741337876128,24.980148491688507,metropolitan,-0.0004692389859627309,0.004610018520305873,0.0045842227976283,0.0043099435292875,0.004384997280045,0.004426387868986934,台中市
1,2024-03,52.76,0.59,86498675,79570402030,448145,0.005180946413341,0.5399294844689817,77.0,0.4813749458743552,2024-03-01,2024,3,1.0,6.123233995736766e-17,919.9031318109786,18.27563966542658,25.099908026868018,metropolitan,0.00047999872033268324,0.004712288741294802,0.0041393945343125,0.0045842227976283,0.0043099435292875,0.0043445202870761,台中市
1,2024-04,54.83,0.36,86254094,75798015035,432473,0.0050139417150448,0.545963870422197,77.0,0.48550074541585614,2024-04-01,2024,4,0.8660254037844387,-0.49999999999999983,878.7758530626963,18.272808091009555,25.051337942391697,metropolitan,0.00021377825667653563,0.004814759926460899,0.005180946413341,0.0041393945343125,0.0045842227976283,0.0046348545817606,台中市
1,2024-05,54.83,0.36,90060500,84694887663,483608,0.0053698125149205,0.5495887209153847,78.0,0.4887002343505088,2024-05-01,2024,5,0.49999999999999994,-0.8660254037844387,940.4221347094453,18.315992235780254,25.162321078624586,metropolitan,0.0004508145884569727,0.0049173090585348704,0.0050139417150448,0.005180946413341,0.0041393945343125,0.004778094220899433,台中市
1,2024-06,54.83,0.36,89141438,86495357643,453414,0.005086455975727,0.5513645068189275,77.0,0.4873132577798228,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,970.3159336850725,18.305734868498,25.18335658058853,metropolitan,7.705106114711561e-05,0.0050199173218590035,0.0053698125149205,0.0050139417150448,0.005180946413341,0.005188233547768767,台中市
1,2024-07,56.17,0.3,91691044,84697520756,465035,0.0050717603346298,0.5552132441637375,77.0,0.4854092898894359,2024-07-01,2024,7,-0.4999999999999998,-0.8660254037844388,923.7273027014503,18.333935277060057,25.16235216730235,metropolitan,-3.703818285457707e-05,0.005122585643798289,0.005086455975727,0.0053698125149205,0.0050139417150448,0.005156736735230766,台中市
1,2024-08,56.17,0.3,93106666,82965009692,460747,0.0049485930470327,0.5587615606384188,77.0,0.4821285122881532,2024-08-01,2024,8,-0.8660254037844384,-0.5000000000000004,891.0748634474786,18.349256350854123,25.141684785893556,metropolitan,-0.00027482502733527177,0.005225324626414917,0.0050717603346298,0.005086455975727,0.0053698125149205,0.005176009608425767,台中市
1,2024-09,56.17,0.3,89818250,97948651112,532225,0.0059255774856446,0.5627842559836114,77.0,0.48674616249650543,2024-09-01,2024,9,-1.0,-1.8369701987210297e-16,1090.5205914388223,18.31329875315639,25.307709210062963,metropolitan,0.00011934078458410418,0.005328150503394136,0.0049485930470327,0.0050717603346298,0.005086455975727,0.005035603119129833,台中市
1,2024-10,56.26,-0.01,92201499,90631918013,491760,0.0053335358463098,0.5749962047797076,78.0,0.48848016555613405,2024-10-01,2024,10,-0.8660254037844386,0.5000000000000001,982.976621811756,18.339486957374962,25.23007228391396,metropolitan,-0.00010580583773689573,0.005431078193739839,0.0059255774856446,0.0049485930470327,0.0050717603346298,0.005315310289102367,台中市
1,2024-11,56.26,-0.01,89130853,88770731615,478771,0.0053715518688012,0.5751253160339439,78.0,0.48511738686294215,2024-11-01,2024,11,-0.5000000000000004,0.8660254037844384,995.95963268746,18.30561611757115,25.209322833695953,metropolitan,-0.00017199876223866355,0.005534118239732538,0.0053335358463098,0.0059255774856446,0.0049485930470327,0.0054025687929957,台中市
1,2024-12,56.26,-0.01,91332297,101421057010,447626,0.0049010702095886,0.5811966165703684,77.0,0.4789312833617111,2024-12-01,2024,12,-2.4492935982947064e-16,1.0,1110.4621294042347,18.33001503985356,25.342546569374928,metropolitan,-0.0007468024392489219,0.005637273052369933,0.0053715518688012,0.0053335358463098,0.0059255774856446,0.005543555066918533,台中市
2,2019-01,58.07,0.29,130293075,112713025530,2128272,0.0163344982072147,0.3494237203320284,80.0,0.3550256385827416,2019-01-01,2019,1,0.49999999999999994,0.8660254037844387,865.0730326995506,18.685296901772944,25.44811082834114,metropolitan,-0.004771782534574499,0.021108762766913897,,,,,台北市
2,2019-02,58.07,0.29,110385438,84424427124,1832165,0.0165978867611142,0.3435130818613955,79.0,0.352726600432849,2019-02-01,2019,2,0.8660254037844386,0.5000000000000001,764.8148945515802,18.519488789992664,25.15912261758649,metropolitan,-0.0037475856589977235,0.020350935210006423,0.0163344982072147,,,0.0163344982072147,台北市
2,2019-03,58.07,0.29,129442794,97672287376,2193723,0.0169474323924126,0.3558907342497567,80.0,0.34948680106014773,2019-03-01,2019,3,1.0,6.123233995736766e-17,754.5594803523787,18.678749604057398,25.30488370557459,metropolitan,-0.0026760125636326633,0.0195930289296964,0.0165978867611142,0.0163344982072147,,0.01646619248416445,台北市
2,2019-04,59.25,0.3,127861544,100988727768,2066611,0.0161628816245172,0.353038338094838,80.0,0.35901585631546984,2019-04-01,2019,4,0.8660254037844387,-0.49999999999999983,789.828783609871,18.66645855675871,25.338274741311704,metropolitan,-0.002632996927361061,0.018835029657446586,0.0169474323924126,0.0165978867611142,0.0163344982072147,0.016626605786913832,台北市
2,2019-05,59.25,0.3,135168569,104384580862,2165382,0.016019863316005,0.357871939888629,79.0,0.36033310705595434,2019-05-01,2019,5,0.49999999999999994,-0.8660254037844387,772.2548343468814,18.7220332241335,25.37134780860414,metropolitan,-0.002044027738342844,0.0180769112897857,0.0161628816245172,0.0169474323924126,0.0165978867611142,0.016569400259348,台北市
2,2019-06,59.25,0.3,131504935,102213886645,2133721,0.0162254062936877,0.3553435085915217,79.0,0.3625102826222964,2019-06-01,2019,6,1.2246467991473532e-16,-1.0,777.2627441319978,18.694554944999304,25.350333382647975,metropolitan,-0.0011062160756126248,0.01731866382403689,0.016019863316005,0.0161628816245172,0.0169474323924126,0.016376725777644933,台北市
2,2019-07,56.28,-0.72,140909482,110347943606,2287225,0.0162318743035333,0.36296553840145407,81.0,0.35538133727881305,2019-07-01,2019,7,-0.4999999999999998,-0.8660254037844388,783.1122649787329,18.763628277655968,25.42690433428748,metropolitan,-0.0003088536014877271,0.016560290483535113,0.0162254062936877,0.016019863316005,0.0161628816245172,0.0161360504114033,台北市
2,2019-08,56.28,-0.72,139742416,107254876495,2281311,0.0163251149171487,0.3667028914112949,81.0,0.35485919430870183,2019-08-01,2019,8,-0.8660254037844384,-0.5000000000000004,767.5184068307507,18.75531140734661,25.39847386221505,metropolitan,0.0005072320594179615,0.01580179804820865,0.0162318743035333,0.0162254062936877,0.016019863316005,0.01615904797107533,台北市
2,2019-09,56.28,-0.72,129991718,107618457513,2262737,0.0174067781764373,0.3831063683610982,80.0,0.34576779196047697,2019-09-01,2019,9,-1.0,-1.8369701987210297e-16,827.8870313337962,18.682981306390925,25.401858008197294,metropolitan,0.0023100002715869847,0.015043203464014204,0.0163251149171487,0.0162318743035333,0.0162254062936877,0.016260798504789897,台北市
2,2019-10,57.11,0.21,143355909,121657069006,2314668,0.0161463033937443,0.4071254711935174,80.0,0.33575768388056104,2019-10-01,2019,10,-0.8660254037844386,0.5000000000000001,848.6365846698374,18.780840977208026,25.524472013875243,metropolitan,0.0018241768334452551,0.01428445402490288,0.0174067781764373,0.0163251149171487,0.0162318743035333,0.0166545891323731,台北市
2,2019-11,57.11,0.21,140687762,122795717704,2531760,0.0179955950966083,0.4227852455283211,81.0,0.3230495038439305,2019-11-01,2019,11,-0.5000000000000004,0.8660254037844384,872.8244444175606,18.76205354602086,25.533787979942286,metropolitan,0.00450058701661542,0.013524988054374111,0.0161463033937443,0.0174067781764373,0.0163251149171487,0.016626065495776766,台北市
2,2019-12,57.11,0.21,142687886,128197284837,2549064,0.0178646139588892,0.417207183236284,81.0,0.32015544512884225,2019-12-01,2019,12,-2.4492935982947064e-16,1.0,898.4454702552675,18.776170194471373,25.576836202097937,metropolitan,0.00513440852617459,0.012762196105161584,0.0179955950966083,0.0161463033937443,0.0174067781764373,0.0171828922222633,台北市
2,2020-01,57.06,0.0,139183555,185283483183,0,0.0,0.4065983585488961,82.0,0.31987284685793277,2020-01-01,2020,1,0.49999999999999994,0.8660254037844387,1331.2167747331932,18.75130416670253,25.945152830722552,metropolitan,-0.003383885943093199,0.011994801318184499,0.0178646139588892,0.0179955950966083,0.0161463033937443,0.017335504149747268,台北市
2,2022-01,64.91,-0.07,304955293,450987039690,4022382,0.0131900711098659,0.6319597049919051,82.0,0.24643046481887104,2022-01-01,2022,1,0.49999999999999994,0.8660254037844387,1478.86280396517,19.53567574677904,26.834704439209126,metropolitan,-0.0010974910945871126,0.012425774871338243,,,,,台北市
2,2022-02,64.91,-0.07,260249836,353150066394,3693677,0.0141928120177566,0.6392742894946531,83.0,0.24318910142734104,2022-02-01,2022,2,0.8660254037844386,0.5000000000000001,1356.9655674787823,19.377152639138313,26.59015892080925,metropolitan,-0.0009485757512864126,0.012802807554071014,0.0131900711098659,,,0.0131900711098659,台北市
2,2022-03,64.91,-0.07,321023810,459416100457,4111877,0.0128086355962194,0.6354458287689003,83.0,0.24751445763461133,2022-03-01,2022,3,1.0,6.123233995736766e-17,1431.0966543478503,19.587025855913364,26.85322217329604,metropolitan,-0.0006167138636864019,0.01319125308248031,0.0141928120177566,0.0131900711098659,,0.01369144156381125,台北市
2,2022-04,66.12,-0.05,296154844,436159838031,3850874,0.0130029073574768,0.6473670645076466,83.0,0.2500133858580526,2022-04-01,2022,4,0.8660254037844387,-0.49999999999999983,1472.7425428536972,19.50639300050615,26.801274614104546,metropolitan,-0.0005241024752128018,0.013590898059574832,0.0128086355962194,0.0141928120177566,0.0131900711098659,0.0133971729079473,台北市
2,2022-05,66.12,-0.05,288374296,434814079768,3970900,0.0137699512580691,0.6686419097491269,83.0,0.24212608987323653,2022-05-01,2022,5,0.49999999999999994,-0.8660254037844387,1507.8114998432454,19.479769836657216,26.798184373842588,metropolitan,-0.00013694595117172027,0.013996386494079633,0.0130029073574768,0.0128086355962194,0.0141928120177566,0.013334784990484266,台北市
2,2022-06,66.12,-0.05,313198678,436391787467,4066680,0.0129843459939508,0.6653302732012171,83.0,0.24853179570021247,2022-06-01,2022,6,1.2246467991473532e-16,-1.0,1393.3385359532074,19.56234830431979,26.801806271910653,metropolitan,-6.66993994057907e-05,0.014577452037660733,0.0137699512580691,0.0130029073574768,0.0128086355962194,0.013193831403921767,台北市
2,2022-07,67.07,0.03,335417624,434153202924,4025267,0.0120007617727326,0.6481623756299699,83.0,0.25912605578167774,2022-07-01,2022,7,-0.4999999999999998,-0.8660254037844388,1294.3661032075047,19.630886955167714,26.79666331088756,metropolitan,-0.00020358094430062966,0.015819566439133455,0.0129843459939508,0.0137699512580691,0.0130029073574768,0.0132524015364989,台北市
2,2022-08,67.07,0.03,333707294,442482128585,4178254,0.0125207152349507,0.653315689887198,83.0,0.25786488353096737,2022-08-01,2022,8,-0.8660254037844384,-0.5000000000000004,1325.9588164261102,19.625774804435608,26.815665913202533,metropolitan,-9.407356908451594e-05,0.01676836880813767,0.0120007617727326,0.0129843459939508,0.0137699512580691,0.012918353008250833,台北市
2,2022-09,67.07,0.03,321875889,445680885691,4023511,0.0125001938247073,0.6624509703490092,83.0,0.2545088832309634,2022-09-01,2022,9,-1.0,-1.8369701987210297e-16,1384.6358205817646,19.589676594426997,26.82286902993935,metropolitan,-0.00015503000825348764,0.017505884878959113,0.0125207152349507,0.0120007617727326,0.0129843459939508,0.012501941000544699,台北市
2,2022-10,66.06,-0.43,330461986,458028885495,3992425,0.0120813442064104,0.6646632360310272,82.0,0.2568575024345791,2022-10-01,2022,10,-0.8660254037844386,0.5000000000000001,1386.0259421638893,19.61600219399964,26.850198087840404,metropolitan,0.00016828628115868124,0.018182914143007257,0.0125001938247073,0.0125207152349507,0.0120007617727326,0.0123405569441302,台北市
2,2022-11,66.06,-0.43,343553096,481298852498,4406653,0.0128267014656738,0.6742328498765734,83.0,0.2494787910113451,2022-11-01,2022,11,-0.5000000000000004,0.8660254037844384,1400.9445937230034,19.65485223410019,26.899754229082678,metropolitan,0.0005823349764930924,0.01882574971023101,0.0120813442064104,0.0125001938247073,0.0125207152349507,0.012367417755356132,台北市
2,2022-12,66.06,-0.43,344211354,502868096490,4199877,0.0122014481834901,0.6686126512840131,83.0,0.25288131341975695,2022-12-01,2022,12,-2.4492935982947064e-16,1.0,1460.9282658642342,19.656766430738536,26.9435937390406,metropolitan,-0.00019178155281016188,0.019490351620080577,0.0128267014656738,0.0120813442064104,0.0125001938247073,0.012469413165597167,台北市
2,2023-01,64.5,-0.55,150601015,164370591585,3727852,0.024753166504223,0.6636405006964926,81.0,0.25776429055075445,2023-01-01,2023,1,0.49999999999999994,0.8660254037844387,1091.4308352105063,18.830144619655254,25.825389420270128,metropolitan,-0.00010037030693822805,0.020354840253645635,0.0122014481834901,0.0128267014656738,0.0120813442064104,0.012369831285191433,台北市
2,2023-02,64.5,-0.55,149638846,154092960259,3635510,0.0242952287937318,0.6842537398343743,81.0,0.2446477398567704,2023-02-01,2023,2,0.8660254037844386,0.5000000000000001,1029.7657618864555,18.823735262255486,25.760821895295823,metropolitan,-0.00011875523133508784,0.0218308878660394,0.024753166504223,0.0122014481834901,0.0128267014656738,0.016593772051128965,台北市
2,2023-03,64.5,-0.55,168243555,184172920014,4143959,0.024630714680274,0.6848120511956609,83.0,0.2516407344724258,2023-03-01,2023,3,1.0,6.123233995736766e-17,1094.6803876915226,18.940923225607055,25.939140935926336,metropolitan,-9.097764956814385e-05,0.02337362334045027,0.0242952287937318,0.024753166504223,0.0122014481834901,0.020416614493814968,台北市
2,2023-04,66.54,0.3,157588199,167111986727,3730587,0.0236730099314099,0.6784687665603691,81.0,0.25755428202143765,2023-04-01,2023,4,0.8660254037844387,-0.49999999999999983,1060.4346504842028,18.875495859488478,25.841930003834975,metropolitan,-0.00017520745425228954,0.023595802041277907,0.024630714680274,0.0242952287937318,0.024753166504223,0.024559703326076265,台北市
2,2023-05,66.54,0.3,168545559,180484974893,4017560,0.0238366411066339,0.6835597727021689,82.0,0.2627761987119376,2023-05-01,2023,5,0.49999999999999994,-0.8660254037844387,1070.8379144715407,18.942716656965725,25.918913369670086,metropolitan,0.0005009428028530644,0.023516183421693794,0.0236730099314099,0.024630714680274,0.0242952287937318,0.024199651135138566,台北市
2,2023-06,66.54,0.3,165014366,180215260906,3927793,0.0238027336359308,0.6878351670302452,82.0,0.2632349960470013,2023-06-01,2023,6,1.2246467991473532e-16,-1.0,1092.1186153331644,18.921543100801518,25.91741786725285,metropolitan,0.0001828644528478243,0.0234610558981401,0.0238366411066339,0.0236730099314099,0.024630714680274,0.024046788572772596,台北市
2,2023-07,67.13,0.15,172601473,180285931136,3970311,0.0230027642927473,0.6842900002365565,81.0,0.26816209230439797,2023-07-01,2023,7,-0.4999999999999998,-0.8660254037844388,1044.5213937195078,18.96649587655396,25.91780993381166,metropolitan,-0.00014514676088694568,0.023425843786511264,0.0238027336359308,0.0238366411066339,0.0236730099314099,0.02377079489132487,台北市
2,2023-08,67.13,0.15,174927157,188476638833,4037206,0.0230793552541415,0.6957677532025516,82.0,0.26489610884133413,2023-08-01,2023,8,-0.8660254037844384,-0.5000000000000004,1077.4578519732074,18.979880205235872,25.962239904239162,metropolitan,-0.00027201722682158625,0.02340294853536289,0.0230027642927473,0.0238027336359308,0.0238366411066339,0.02354737967843733,台北市
2,2023-09,67.13,0.15,168377822,185630633875,3819302,0.0226829279214693,0.6951921732305101,81.0,0.2663423059330019,2023-09-01,2023,9,-1.0,-1.8369701987210297e-16,1102.4648713831207,18.941720958701247,25.947024696889937,metropolitan,-0.0005838842603294011,0.023388509705997228,0.0230793552541415,0.0230027642927473,0.0238027336359308,0.02329495106093987,台北市
2,2023-10,67.22,0.04,172957694,193482125131,3983996,0.0230345115493965,0.7023578899010992,81.0,0.26182847093113615,2023-10-01,2023,10,-0.8660254037844386,0.5000000000000001,1118.6673495484972,18.96855758498561,25.988450968570458,metropolitan,-9.496164668216119e-05,0.023384725855465374,0.0226829279214693,0.0230793552541415,0.0230027642927473,0.0229216824894527,台北市
2,2023-11,67.22,0.04,177204673,203625632419,4148939,0.0234132595363328,0.714450645440936,82.0,0.2564702133201876,2023-11-01,2023,11,-0.5000000000000004,0.8660254037844384,1149.0985478639154,18.992815972762557,26.039549009671042,metropolitan,0.00010814606198033026,0.023395094017083572,0.0230345115493965,0.0226829279214693,0.0230793552541415,0.022932264908335765,台北市
2,2023-12,67.22,0.04,178266195,204581491664,4084975,0.02291502884212,0.7071074131581706,81.0,0.2559132045860185,2023-12-01,2023,12,-2.4492935982947064e-16,1.0,1147.6179859226816,18.998788474281124,26.044232225301705,metropolitan,-0.00042876869160288515,0.023420442693070774,0.0234132595363328,0.0230345115493965,0.0226829279214693,0.023043566335732863,台北市
2,2024-01,68.82,0.37,172945472,190981832063,4147192,0.0239797662930429,0.7148638849590696,81.0,0.2507371060131447,2024-01-01,2024,1,0.49999999999999994,0.8660254037844387,1104.2892875680493,18.96848691780973,25.97544414038507,metropolitan,0.0005837967881704897,0.023459257591547364,0.02291502884212,0.0234132595363328,0.0230345115493965,0.0231209333092831,台北市
2,2024-02,68.82,0.37,154611553,154243951645,3694303,0.0238940941237424,0.715106218485497,82.0,0.2497427153536784,2024-02-01,2024,2,0.8660254037844386,0.5000000000000001,997.6224198782868,18.85642642612457,25.76180128759197,metropolitan,0.00041271264448676916,0.023531329517519687,0.0239797662930429,0.02291502884212,0.0234132595363328,0.0234360182238319,台北市
2,2024-03,68.82,0.37,175684907,186381026722,4153125,0.023639623180607,0.7208587815685271,81.0,0.2490422894932624,2024-03-01,2024,3,1.0,6.123233995736766e-17,1060.8824053508479,18.984202653053675,25.951058946050416,metropolitan,0.0001496207337581178,0.023604373422428573,0.0238940941237424,0.0239797662930429,0.02291502884212,0.023596296419635097,台北市
2,2024-04,70.69,0.28,169902851,179156878122,3944335,0.0232152372769777,0.7226755953612574,82.0,0.25499740121687564,2024-04-01,2024,4,0.8660254037844387,-0.49999999999999983,1054.4665793865931,18.95073737284618,25.91152767305555,metropolitan,-9.663342467611202e-05,0.023676466870281736,0.023639623180607,0.0238940941237424,0.0239797662930429,0.02383782786579743,台北市
2,2024-05,70.69,0.28,178599146,189978489197,4094588,0.0229261342604628,0.7252874658202453,81.0,0.2566612217074418,2024-05-01,2024,5,0.49999999999999994,-0.8660254037844387,1063.7144323019327,19.000654450359434,25.970176687950257,metropolitan,0.0009213020608057748,0.023748621779104064,0.0232152372769777,0.023639623180607,0.0238940941237424,0.023582984860442368,台北市
2,2024-06,70.69,0.28,174431178,185227295698,4160665,0.0238527598546631,0.7293781046413618,82.0,0.2563618254110992,2024-06-01,2024,6,1.2246467991473532e-16,-1.0,1061.893279755297,18.977040832129877,25.94484953328219,metropolitan,0.00024004228126905404,0.023821538676328177,0.0229261342604628,0.0232152372769777,0.023639623180607,0.023260331572682497,台北市
2,2024-07,71.82,0.24,179297688,188575628721,4258496,0.0237509811057909,0.7292058612601854,82.0,0.26080370753822596,2024-07-01,2024,7,-0.4999999999999998,-0.8660254037844388,1051.7460142653931,19.00455804947947,25.96276497674922,metropolitan,-0.00022868605913470302,0.023895558807112628,0.0238527598546631,0.0229261342604628,0.0232152372769777,0.0233313771307012,台北市
2,2024-08,71.82,0.24,183443397,193385122852,4289486,0.0233831583482942,0.7303796004170158,82.0,0.25940239607566684,2024-08-01,2024,8,-0.8660254037844384,-0.5000000000000004,1054.1950597000773,19.02741672011035,25.98794949277204,metropolitan,-0.0005661018382000413,0.023970895902103547,0.0237509811057909,0.0238527598546631,0.0229261342604628,0.02350995840697227,台北市
2,2024-09,71.82,0.24,175689690,194935896618,4040396,0.0229973426442951,0.7330058980694883,82.0,0.26029605931388766,2024-09-01,2024,9,-1.0,-1.8369701987210297e-16,1109.5465910264854,18.984229877560022,25.99593660617769,metropolitan,-0.0010935414178532942,0.024047642065205203,0.0233831583482942,0.0237509811057909,0.0238527598546631,0.023662299769582732,台北市
2,2024-10,71.21,-0.17,176730529,196652748851,4216068,0.0238559122968505,0.7381664375598627,82.0,0.25763616718708,2024-10-01,2024,10,-0.8660254037844386,0.5000000000000001,1112.7265332352397,18.990136701086396,26.004705314124703,metropolitan,-0.0004063534550501143,0.02412583187040408,0.0229973426442951,0.0233831583482942,0.0237509811057909,0.023377160699460067,台北市
2,2024-11,71.21,-0.17,185696567,198100872187,4432607,0.0238701612615164,0.7464337560963096,82.0,0.25385958602500275,2024-11-01,2024,11,-0.5000000000000004,0.8660254037844384,1066.7987857147623,19.039624544730504,26.012042193407503,metropolitan,-0.0004005732770914059,0.024205438679809618,0.0238559122968505,0.0229973426442951,0.0233831583482942,0.0234121377631466,台北市
2,2024-12,71.21,-0.17,186912671,207255915709,4426203,0.0236805935965678,0.739724039361676,82.0,0.24827405486670232,2024-12-01,2024,12,-2.4492935982947064e-16,1.0,1108.838232315454,19.046152071090493,26.057220174390395,metropolitan,-0.0006836746339791419,0.024286355050087267,0.0238701612615164,0.0238559122968505,0.0229973426442951,0.023574472067554003,台北市
15,2019-01,33.17,-0.36,6102565,2290267296,7684,0.0012591426719748,0.1628523415973447,30.0,0.6182589893532966,2019-01-01,2019,1,0.49999999999999994,0.8660254037844387,375.29584625481255,15.624219896430423,21.55193437128168,remote,-0.0002969075025853501,0.0015712371087313129,,,,,花蓮縣
