county_label,month,donation_count,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,industry_invoice_count,industry_invoice_amount,year,month_num,month_sin,month_cos,donation_count_lag1,donation_count_lag2,donation_count_lag3,industry_label,carrier_type_label
0,2019-01,7467,32.5,0.88,7857715,3411803313,10839,37617667,2019,1,0.49999999999999994,0.8660254037844387,,,,89,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,360740,200860773,2019,1,0.49999999999999994,0.8660254037844387,,,,89,0
0,2019-01,7467,32.5,0.88,7857715,3411803313,408,1027381,2019,1,0.49999999999999994,0.8660254037844387,,,,90,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,220290,316921213,2019,1,0.49999999999999994,0.8660254037844387,,,,90,0
0,2019-01,7467,32.5,0.88,7857715,3411803313,78,44250,2019,1,0.49999999999999994,0.8660254037844387,,,,93,0
0,2019-01,7467,32.5,0.88,7857715,3411803313,866,39147074,2019,1,0.49999999999999994,0.8660254037844387,,,,93,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,314,663504,2019,1,0.49999999999999994,0.8660254037844387,,,,94,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,1266,1245200,2019,1,0.49999999999999994,0.8660254037844387,,,,94,0
0,2019-01,7467,32.5,0.88,7857715,3411803313,39573,149544910,2019,1,0.49999999999999994,0.8660254037844387,,,,99,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,222,92462,2019,1,0.49999999999999994,0.8660254037844387,,,,99,0
0,2019-01,7467,32.5,0.88,7857715,3411803313,32600,11789375,2019,1,0.49999999999999994,0.8660254037844387,,,,100,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,94,67928,2019,1,0.49999999999999994,0.8660254037844387,,,,100,0
0,2019-01,7467,32.5,0.88,7857715,3411803313,733539,127809030,2019,1,0.49999999999999994,0.8660254037844387,,,,101,1
0,2019-01,7467,32.5,0.88,7857715,3411803313,17277,2436887,2019,1,0.49999999999999994,0.8660254037844387,,,,101,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,2792,388709,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,0,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,27463,8138592,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,0,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,248,2172032,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,1,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,81,123100,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,2,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,81030,105360047,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,4,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,307,261812,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,4,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,65,503255,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,6,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,922,1222815,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,8,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,14,1639,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,9,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,498,2060645,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,9,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,14746,23029926,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,10,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,285,410504,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,10,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,6,2949,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,12,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,1126,1368958,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,12,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,191,1453000,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,19,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,13,243820,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,19,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,82,201108495,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,24,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,1550,1641328,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,29,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,2675,2981285,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,29,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,9458,15058025,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,42,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,233,316818,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,42,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,83354,104340338,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,44,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,4044,14237685,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,44,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,1,500,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,45,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,71,1122509,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,45,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,757,476458,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,49,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,160,44880,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,51,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,78896,10249160,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,51,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,8,39743,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,53,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,71666,31638035,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,60,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,486,23749,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,67,0
0,2019-02,6111,32.5,0.88,8123085,3103666052,2307,159733,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,67,1
0,2019-02,6111,32.5,0.88,8123085,3103666052,619,68874,2019,2,0.8660254037844386,0.5000000000000001,7467.0,,,76,1
