month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label,date,year
2019-01,-0.21890870987587374,-0.28680633533013267,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,0,1,7,2019-01-01,2019
2019-01,-0.2161943265071427,-0.24812087216590803,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,4,1,7,2019-01-01,2019
2019-01,-0.22016699033832013,-0.2874029886836653,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,4,0,7,2019-01-01,2019
2019-01,-0.22006159313463583,-0.2854747744421791,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,6,1,7,2019-01-01,2019
2019-01,-0.22017509781552663,-0.2874670847621756,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,8,1,7,2019-01-01,2019
2019-01,-0.21999024733521877,-0.2868195096760889,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,9,0,7,2019-01-01,2019
2019-01,-0.21686562561983963,-0.2609470178402901,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,9,1,7,2019-01-01,2019
2019-01,-0.21763583595445565,-0.27665140544203365,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,10,1,7,2019-01-01,2019
2019-01,-0.1672900239976279,-0.051879297051546945,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,10,0,7,2019-01-01,2019
2019-01,-0.2200891585571379,-0.28626898379667925,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,17,1,7,2019-01-01,2019
2019-01,-0.21931408373619796,-0.2858818227665455,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,18,1,7,2019-01-01,2019
2019-01,-0.21952487814356655,-0.28441758620211266,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,36,1,7,2019-01-01,2019
2019-01,-0.22016861183376144,-0.2874253470925831,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,36,0,7,2019-01-01,2019
2019-01,-0.22001619126227953,-0.2874166562660856,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,42,0,7,2019-01-01,2019
2019-01,-0.21633863960141814,-0.2862987802114758,-0.8603856275867452,-0.8717906308934448,-1.0817987323245315,-1.1874906026503602,-0.7633300174879041,0.0010653242248769,42,1,7,2019-01-01,2019
