month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label,date,year
2019-01,-0.18546199344668154,-0.2607406576576227,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,0,1,9,2019-01-01,2019
2019-01,-0.2043699109894348,-0.2708198641239426,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,0,0,9,2019-01-01,2019
2019-01,-0.17411645660642575,-0.0484371110642018,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,4,1,9,2019-01-01,2019
2019-01,-0.2044131582926464,-0.2703186070895148,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,4,0,9,2019-01-01,2019
2019-01,-0.2043246978997136,-0.2671126074825633,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,6,1,9,2019-01-01,2019
2019-01,-0.17691868527588508,-0.15602411693816484,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,9,1,9,2019-01-01,2019
2019-01,-0.2042087164956462,-0.26989342363995916,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,9,0,9,2019-01-01,2019
2019-01,-0.06656827666526745,-0.006120759012988059,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,10,0,9,2019-01-01,2019
2019-01,-0.20421657964168466,-0.2698486286253027,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,12,0,9,2019-01-01,2019
2019-01,-0.20416743497894424,-0.26599446012896416,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,12,1,9,2019-01-01,2019
2019-01,-0.20420183624286253,-0.2704936645300337,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,18,1,9,2019-01-01,2019
2019-01,-0.2045173449776561,-0.27091517659331477,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,19,1,9,2019-01-01,2019
2019-01,-0.20272159900112077,-0.2704438751994116,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,23,0,9,2019-01-01,2019
2019-01,-0.1897159554534932,-0.2670849823519015,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,23,1,9,2019-01-01,2019
2019-01,-0.20450358447208877,-0.27087320690524663,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,28,1,9,2019-01-01,2019
2019-01,-0.20428439927626646,-0.27055803685306457,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,36,1,9,2019-01-01,2019
2019-01,-0.2045183278709109,-0.2709149202115917,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,36,0,9,2019-01-01,2019
2019-01,-0.20451537919114648,-0.27087466828106815,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,38,1,9,2019-01-01,2019
2019-01,-0.2044829437137378,-0.27090594428746667,-1.4678937921095327,2.1427398881353863,-1.1893151535053192,-1.2479110005138454,-1.0494492689745245,0.0007978115280873,42,0,9,2019-01-01,2019
