month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label,date,year
2019-01,-0.09570907419557953,0.06674460515105128,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,0,1,11,2019-01-01,2019
2019-01,-0.1572664200455774,-0.2065924535118236,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,0,0,11,2019-01-01,2019
2019-01,-0.050296009922803864,0.2532405598286616,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,1,1,11,2019-01-01,2019
2019-01,-0.1605180987402082,-0.22640078872608904,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,1,0,11,2019-01-01,2019
2019-01,-0.1534149904560489,-0.2351444630524739,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,2,0,11,2019-01-01,2019
2019-01,-0.11593096779648497,-0.2091367819080669,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,2,1,11,2019-01-01,2019
2019-01,-0.16027578958015254,-0.2310731021219414,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,3,1,11,2019-01-01,2019
2019-01,-0.16410108979100613,-0.23008886113512902,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,3,0,11,2019-01-01,2019
2019-01,-0.1645624366332351,-0.23755267084875045,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,4,0,11,2019-01-01,2019
2019-01,-0.1557241742964446,-0.1650856464436393,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,4,1,11,2019-01-01,2019
2019-01,-0.1645101778758853,-0.2347284977880133,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,6,1,11,2019-01-01,2019
2019-01,-0.1550650198922157,-0.16298796680411945,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,8,0,11,2019-01-01,2019
2019-01,-0.12279993235142453,-0.0018376031711247506,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,8,1,11,2019-01-01,2019
2019-01,-0.1641945839740773,-0.2334056791865275,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,9,0,11,2019-01-01,2019
2019-01,-0.1592375550493664,-0.034329714511522474,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,9,1,11,2019-01-01,2019
2019-01,-0.08629923170027524,0.00733154665873635,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,10,0,11,2019-01-01,2019
2019-01,-0.15854043139175047,-0.2072183460498991,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,10,1,11,2019-01-01,2019
2019-01,-0.16453998169843634,-0.23727776338729692,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,11,1,11,2019-01-01,2019
2019-01,-0.16452936663834966,-0.23680662090417615,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,12,1,11,2019-01-01,2019
2019-01,-0.1645836667534085,-0.2375808642547106,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,12,0,11,2019-01-01,2019
2019-01,-0.15871496747586808,-0.22859367173424328,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,13,1,11,2019-01-01,2019
2019-01,-0.16367567084445514,-0.2356958393819561,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,13,0,11,2019-01-01,2019
2019-01,-0.16416355533690083,-0.23234655191574158,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,15,1,11,2019-01-01,2019
2019-01,-0.1645373279334147,-0.23731695807618475,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,15,0,11,2019-01-01,2019
2019-01,-0.14966664943082375,-0.16674413415735476,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,17,0,11,2019-01-01,2019
2019-01,-0.1505744412040062,-0.20222072833806043,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,17,1,11,2019-01-01,2019
2019-01,-0.16430277593265313,-0.23714233835716667,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,18,1,11,2019-01-01,2019
2019-01,-0.16216363718941523,-0.2269525490960601,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,18,0,11,2019-01-01,2019
2019-01,-0.1645812171241577,-0.2344451140427065,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,19,1,11,2019-01-01,2019
2019-01,-0.16290628312394137,-0.22333225741626997,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,21,1,11,2019-01-01,2019
2019-01,-0.16370874083934056,-0.23213642161093112,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,21,0,11,2019-01-01,2019
2019-01,-0.16458591224688834,-0.23758012356683061,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,23,0,11,2019-01-01,2019
2019-01,-0.16422418366085748,-0.23415827393299976,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,23,1,11,2019-01-01,2019
2019-01,-0.16458509570380475,-0.23756994568819587,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,24,1,11,2019-01-01,2019
2019-01,-0.16448629399069023,-0.23642681936289878,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,25,1,11,2019-01-01,2019
2019-01,-0.16432584327476457,-0.23681439302427984,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,25,0,11,2019-01-01,2019
2019-01,-0.16452855009526607,-0.23747475306195276,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,26,0,11,2019-01-01,2019
2019-01,-0.1581405294165617,-0.23349366366821,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,26,1,11,2019-01-01,2019
2019-01,-0.16458489156803385,-0.23736223618126429,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,27,1,11,2019-01-01,2019
2019-01,-0.16230959426560715,-0.22850104546528113,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,28,0,11,2019-01-01,2019
2019-01,-0.1621305671945298,-0.22103523014720447,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,28,1,11,2019-01-01,2019
2019-01,-0.16402555955577394,-0.2355849999256687,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,29,0,11,2019-01-01,2019
2019-01,-0.16178455706285805,-0.22543758026719793,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,29,1,11,2019-01-01,2019
2019-01,-0.16458407502495026,-0.23750704791291025,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,32,1,11,2019-01-01,2019
2019-01,-0.15580521619749105,-0.22666054135901972,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,35,0,11,2019-01-01,2019
2019-01,-0.16435952567696271,-0.23713048520260907,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,36,1,11,2019-01-01,2019
2019-01,-0.1644346476406531,-0.23655665297835873,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,36,0,11,2019-01-01,2019
2019-01,-0.16286566010553272,-0.231927552462859,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,38,0,11,2019-01-01,2019
2019-01,-0.16268867439216433,-0.22841240247501207,-1.118646635573076,0.776797095727538,-1.1664352229669797,-1.2684285995892268,-0.6959497391618754,0.0085294475862852,38,1,11,2019-01-01,2019
