month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label
2023-03,37945,52575188,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,9,1,3
2023-03,6384,9414222,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,9,0,3
2023-03,699,1314934,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,12,0,3
2023-03,4235,14787912,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,12,1,3
2023-03,321,85637,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,13,0,3
2023-03,1909,5991002,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,13,1,3
2023-03,458,71128,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,14,0,3
2023-03,2638,679721,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,14,1,3
2023-03,80,68755,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,15,0,3
2023-03,2512,2685238,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,15,1,3
2023-03,12,16052920,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,16,1,3
2023-03,442,853918,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,17,0,3
2023-03,341,266651,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,17,1,3
2023-03,8207,4111460,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,18,0,3
2023-03,30411,10511882,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,18,1,3
2023-03,54,66664391,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,19,1,3
2023-03,1330,1959139,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,21,0,3
2023-03,2699,912515,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,21,1,3
2023-03,3790,621903,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,22,1,3
2023-03,930,113019,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,22,0,3
2023-03,26286,10109861,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,23,0,3
2023-03,556,145690811,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,24,1,3
2023-03,107,153854,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,25,0,3
2023-03,93,16546989,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,25,1,3
2023-03,392,87341,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,26,0,3
2023-03,3103,1178580,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,26,1,3
2023-03,305,3371432,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,27,1,3
2023-03,66,686863,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,27,0,3
2023-03,2346,11312636,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,28,1,3
2023-03,1951,7845530,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,28,0,3
2023-03,809,765763,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,30,0,3
2023-03,1144,2454899,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,30,1,3
2023-03,975,1297050,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,31,1,3
2023-03,2,3278,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,31,0,3
2023-03,3,4626,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,33,0,3
2023-03,104,1507848,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,33,1,3
2023-03,12195,14354564,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,36,0,3
2023-03,6566,3987079,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,36,1,3
2023-03,37808,38434783,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,37,0,3
2023-03,4155,6737886,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,37,1,3
2023-03,164,1363492,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,38,1,3
2023-03,9,48817,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,38,0,3
2023-03,2225,4304700,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,39,0,3
2023-03,12424,144392173,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,39,1,3
2023-03,1729,2984373,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,40,1,3
2023-03,212,397401,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,40,0,3
2023-03,18299,3359576,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,41,0,3
2023-03,24503,5196541,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,41,1,3
2023-03,192,1670949,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,43,1,3
2023-03,287,866446,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,43,0,3
2023-03,476867,747153769,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,44,0,3
2023-03,1050328,2741326357,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,44,1,3
2023-03,3390,11385597,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,46,0,3
2023-03,6516,39277022,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,46,1,3
2023-03,15,4172537,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,49,1,3
2023-03,3377,13748398,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,50,1,3
2023-03,2738,12484839,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,50,0,3
2023-03,1672,128037523,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,52,1,3
2023-03,3,1298015,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,53,1,3
2023-03,4,7066,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,54,0,3
2023-03,401,915412,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,54,1,3
2023-03,269,126533,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,56,0,3
2023-03,1434,72189977,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,56,1,3
2023-03,400,61015,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,58,0,3
2023-03,7,88062,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,58,1,3
2023-03,28,73260020,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,59,1,3
2023-03,351909,143479227,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,60,0,3
2023-03,1536,4650127,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,61,0,3
2023-03,5641,14000677,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,61,1,3
2023-03,2582,96429975,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,67,1,3
2023-03,1631,3111329,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,67,0,3
2023-03,1175,122610681,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,68,1,3
2023-03,127,11011,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,68,0,3
2023-03,578,17651658,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,69,0,3
2023-03,3016,908994814,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,69,1,3
2023-03,1593,376341,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,70,1,3
2023-03,142,16594,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,70,0,3
2023-03,197,330635,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,72,0,3
2023-03,44516,394214497,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,72,1,3
2023-03,380,623132,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,73,0,3
2023-03,1170,1669028,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,73,1,3
2023-03,529,5127317,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,75,0,3
2023-03,1273,2199622,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,75,1,3
2023-03,671,5908311,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,77,1,3
2023-03,618,2011728,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,77,0,3
2023-03,239,370286,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,78,0,3
2023-03,3462,89333977,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,78,1,3
2023-03,77209,106634182,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,79,1,3
2023-03,59762,68188129,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,79,0,3
2023-03,558008,40127206,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,80,1,3
2023-03,188654,14262655,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,80,0,3
2023-03,15412,2596784,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,81,0,3
2023-03,10592,4607707,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,81,1,3
2023-03,214,768945,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,83,1,3
2023-03,5,18137,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,83,0,3
2023-03,1767,4029346,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,84,0,3
2023-03,338,151255612,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,84,1,3
2023-03,2130,771377,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,86,0,3
2023-03,9176,4285690,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,86,1,3
2023-03,31440,19041995,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,87,1,3
2023-03,17125,7692043,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,87,0,3
2023-03,14519980,4088006942,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,88,0,3
2023-03,19527076,8057034856,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,88,1,3
2023-03,26379,71089567,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,89,1,3
2023-03,1925662,1174495213,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,89,0,3
2023-03,926,1460342,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,90,1,3
2023-03,790447,1043116217,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,90,0,3
2023-03,24,80771,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,91,0,3
2023-03,1379,130633244,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,91,1,3
2023-03,276,287073,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,93,0,3
2023-03,308,170411956,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,93,1,3
2023-03,4,21811,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,94,0,3
2023-03,767,217004975,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,94,1,3
2023-03,1294,4255060,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,95,1,3
2023-03,364,2949242,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,95,0,3
2023-03,19,126320,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,97,0,3
2023-03,194,69180763,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,97,1,3
2023-03,41662,254694657,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,98,0,3
2023-03,122417,2224503762,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,98,1,3
2023-03,320,219630,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,100,0,3
2023-03,2658,2404548,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,100,1,3
2023-03,7179572,1309476902,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,101,1,3
2023-03,3131823,661707378,39.96,0.07,50759988,27961163523,150478,0.0029645003068164,101,0,3
2023-04,19817,3915811,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,0,0,3
2023-04,97479,212279566,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,0,1,3
2023-04,1708,11255555,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,1,0,3
2023-04,14935,696534415,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,1,1,3
2023-04,30439,16339644,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,2,1,3
2023-04,19244,4951779,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,2,0,3
2023-04,3363,10598864,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,3,1,3
2023-04,2235,3706330,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,3,0,3
2023-04,18661,63652573,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,5,0,3
2023-04,74764,362987953,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,5,1,3
2023-04,865,30942031,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,6,1,3
2023-04,760,6271387,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,6,0,3
2023-04,172,688000,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,7,1,3
2023-04,734,776623,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,8,1,3
2023-04,9,2000,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,8,0,3
2023-04,6471,9231991,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,9,0,3
2023-04,35303,66325395,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,9,1,3
2023-04,3347,16820157,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,12,1,3
2023-04,731,1483159,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,12,0,3
2023-04,403,174908,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,13,0,3
2023-04,1783,6193871,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,13,1,3
2023-04,567,81427,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,14,0,3
2023-04,3406,908686,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,14,1,3
2023-04,124,110376,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,15,0,3
2023-04,2199,1703807,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,15,1,3
2023-04,6,1758983,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,16,1,3
2023-04,428,473293,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,17,1,3
2023-04,443,2071161,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,17,0,3
2023-04,18382,7966621,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,18,0,3
2023-04,50373,17843381,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,18,1,3
2023-04,46,47366393,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,19,1,3
2023-04,1046,1633821,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,21,0,3
2023-04,2105,998941,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,21,1,3
2023-04,1708,249598,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,22,0,3
2023-04,7865,1424907,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,22,1,3
2023-04,24396,9948310,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,23,0,3
2023-04,454,119665675,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,24,1,3
2023-04,111,4562145,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,25,1,3
2023-04,118,164853,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,25,0,3
2023-04,439,111559,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,26,0,3
2023-04,3657,1307309,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,26,1,3
2023-04,256,2937741,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,27,1,3
2023-04,48,798619,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,27,0,3
2023-04,2473,6542488,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,28,1,3
2023-04,2741,3074674,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,28,0,3
2023-04,1298,1731759,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,30,1,3
2023-04,913,825103,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,30,0,3
2023-04,1114,1904310,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,31,1,3
2023-04,2,5228,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,31,0,3
2023-04,1,1163,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,33,0,3
2023-04,90,1321856,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,33,1,3
2023-04,7896,13993960,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,36,0,3
2023-04,6464,3901429,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,36,1,3
2023-04,36314,36900654,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,37,0,3
2023-04,3510,5421971,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,37,1,3
2023-04,9,79810,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,38,0,3
2023-04,138,1169570,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,38,1,3
2023-04,143,244250,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,39,0,3
2023-04,10716,169838638,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,39,1,3
2023-04,1646,2953672,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,40,1,3
2023-04,306,434441,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,40,0,3
2023-04,27394,6248586,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,41,1,3
2023-04,19694,4224022,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,41,0,3
2023-04,185,561315,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,43,0,3
2023-04,140,601114,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,43,1,3
2023-04,500527,789655091,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,44,0,3
2023-04,1004813,2635121582,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,44,1,3
2023-04,3360,10037064,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,46,0,3
2023-04,5913,35316897,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,46,1,3
2023-04,15,8321499,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,49,1,3
2023-04,3579,15800692,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,50,1,3
2023-04,3172,11767702,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,50,0,3
2023-04,1732,198604124,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,52,1,3
2023-04,2,12488,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,52,0,3
2023-04,3,201197,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,53,1,3
2023-04,2,1558,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,54,0,3
2023-04,401,287059,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,54,1,3
2023-04,384,188021,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,56,0,3
2023-04,1842,36421335,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,56,1,3
2023-04,1041,130171,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,58,0,3
2023-04,20,246536,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,58,1,3
2023-04,27,40243910,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,59,1,3
2023-04,340523,141522265,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,60,0,3
2023-04,2543,6845570,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,61,0,3
2023-04,8387,13405370,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,61,1,3
2023-04,14,92389,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,66,1,3
2023-04,27,212329,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,66,0,3
2023-04,1939,5999028,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,67,0,3
2023-04,2876,57594523,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,67,1,3
2023-04,892,92388568,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,68,1,3
2023-04,102,10246,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,68,0,3
2023-04,2231,703541644,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,69,1,3
2023-04,578,10867329,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,69,0,3
2023-04,1694,363907,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,70,1,3
2023-04,196,22422,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,70,0,3
2023-04,279,532529,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,72,0,3
2023-04,39516,346046314,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,72,1,3
2023-04,1183,1500916,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,73,1,3
2023-04,485,725429,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,73,0,3
2023-04,351,4297137,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,75,0,3
2023-04,1231,2089948,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,75,1,3
2023-04,944,3265748,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,77,1,3
2023-04,540,1565355,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,77,0,3
2023-04,2796,82851666,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,78,1,3
2023-04,212,270510,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,78,0,3
2023-04,100465,111707013,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,79,1,3
2023-04,66313,73140410,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,79,0,3
2023-04,567521,45564636,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,80,1,3
2023-04,212658,17872554,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,80,0,3
2023-04,9054,3941147,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,81,1,3
2023-04,13032,2211791,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,81,0,3
2023-04,7,13098,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,83,0,3
2023-04,230,731319,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,83,1,3
2023-04,296,129650587,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,84,1,3
2023-04,1436,4530827,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,84,0,3
2023-04,9296,4624620,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,86,1,3
2023-04,2326,847132,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,86,0,3
2023-04,29734,18826860,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,87,1,3
2023-04,28298,9870135,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,87,0,3
2023-04,19161714,8113059466,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,88,1,3
2023-04,14650504,4726382308,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,88,0,3
2023-04,21483,57792822,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,89,1,3
2023-04,1281198,799339496,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,89,0,3
2023-04,360,1289261,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,90,1,3
2023-04,655914,779867239,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,90,0,3
2023-04,37,195652,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,91,0,3
2023-04,1451,106503034,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,91,1,3
2023-04,284,284060,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,93,0,3
2023-04,231,375654018,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,93,1,3
2023-04,649,210553236,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,94,1,3
2023-04,8,43930,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,94,0,3
2023-04,307,3754486,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,95,0,3
2023-04,1019,3755404,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,95,1,3
2023-04,184,56714956,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,97,1,3
2023-04,18,107260,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,97,0,3
2023-04,116273,2010560507,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,98,1,3
2023-04,42642,229648417,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,98,0,3
2023-04,471,273333,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,100,0,3
2023-04,3499,2099980,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,100,1,3
2023-04,3278033,760353260,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,101,0,3
2023-04,7333059,1402956637,40.94,0.12,50100963,27334288590,145278,0.0028997047422022,101,1,3
2023-05,116995,161609974,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,0,1,3
2023-05,20349,3951774,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,0,0,3
2023-05,1888,4428888,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,1,0,3
2023-05,10195,645572051,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,1,1,3
2023-05,31999,17724036,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,2,1,3
2023-05,24298,11164449,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,2,0,3
2023-05,3452,9308761,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,3,1,3
2023-05,2349,3864004,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,3,0,3
2023-05,64887,281468833,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,5,1,3
2023-05,16231,49532827,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,5,0,3
2023-05,874,29832298,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,6,1,3
2023-05,763,5911499,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,6,0,3
2023-05,172,688000,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,7,1,3
2023-05,10,1955,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,8,0,3
2023-05,753,927760,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,8,1,3
2023-05,6954,9928848,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,9,0,3
2023-05,36049,65884762,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,9,1,3
2023-05,401,896326,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,12,0,3
2023-05,5605,16995667,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,12,1,3
2023-05,1708,5032293,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,13,1,3
2023-05,313,49248,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,13,0,3
2023-05,3646,976138,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,14,1,3
2023-05,586,70342,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,14,0,3
2023-05,2031,1983377,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,15,1,3
2023-05,110,98388,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,15,0,3
2023-05,10,18147249,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,16,1,3
2023-05,193,221972,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,17,0,3
2023-05,390,284806,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,17,1,3
2023-05,13690,5124982,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,18,0,3
2023-05,33902,10956943,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,18,1,3
2023-05,53,56560783,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,19,1,3
2023-05,1368,1921881,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,21,0,3
2023-05,2477,906936,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,21,1,3
2023-05,4473,735323,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,22,1,3
2023-05,1112,135428,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,22,0,3
2023-05,25663,9670427,40.94,0.12,52162245,27310968123,169375,0.0032470803355952,23,0,3
