county_label,month,donation_ratio,housing_burden,donation_ratio_lag1,industry_hhi,donation_ratio_lag3,donation_ratio_lag2
1,2022-12,0.0020833794219246,46.53,0.0019579336721708,0.4954572132985696,0.0019251125454143,0.0019012725067118
1,2023-01,0.004314509206442,48.08,0.0020833794219246,0.5026294749871402,0.0019012725067118,0.0019579336721708
1,2023-02,0.0044359488218992,48.08,0.004314509206442,0.47936149221373975,0.0019579336721708,0.0020833794219246
1,2023-03,0.0045328198731414,48.08,0.0044359488218992,0.4883731981718798,0.0020833794219246,0.004314509206442
1,2023-04,0.0045837914903281,49.53,0.0045328198731414,0.49360251696554236,0.004314509206442,0.0044359488218992
1,2023-05,0.0047166655547567,49.53,0.0045837914903281,0.4899190977507306,0.0044359488218992,0.0045328198731414
1,2023-06,0.0045192366771725,49.53,0.0047166655547567,0.4916444263031938,0.0045328198731414,0.0045837914903281
1,2023-07,0.0039011537489381,50.32,0.0045192366771725,0.48934349431899704,0.0045837914903281,0.0047166655547567
1,2023-08,0.0038891217382726,50.32,0.0039011537489381,0.4871981707326908,0.0047166655547567,0.0045192366771725
1,2023-09,0.0041150221550795,50.32,0.0038891217382726,0.4988495716123206,0.0045192366771725,0.0039011537489381
1,2023-10,0.0041575284299753,50.24,0.0041150221550795,0.4942746927717847,0.0039011537489381,0.0038891217382726
1,2023-11,0.004384997280045,50.24,0.0041575284299753,0.4958521343140014,0.0038891217382726,0.0041150221550795
1,2023-12,0.0043099435292875,50.24,0.004384997280045,0.48779648960888256,0.0041150221550795,0.0041575284299753
1,2024-01,0.0045842227976283,52.76,0.0043099435292875,0.48205497452737267,0.0041575284299753,0.004384997280045
1,2024-02,0.0041393945343125,52.76,0.0045842227976283,0.4866954641003562,0.004384997280045,0.0043099435292875
1,2024-03,0.005180946413341,52.76,0.0041393945343125,0.4813749458743552,0.0043099435292875,0.0045842227976283
1,2024-04,0.0050139417150448,54.83,0.005180946413341,0.48550074541585614,0.0045842227976283,0.0041393945343125
1,2024-05,0.0053698125149205,54.83,0.0050139417150448,0.4887002343505088,0.0041393945343125,0.005180946413341
1,2024-06,0.005086455975727,54.83,0.0053698125149205,0.4873132577798228,0.005180946413341,0.0050139417150448
1,2024-07,0.0050717603346298,56.17,0.005086455975727,0.4854092898894359,0.0050139417150448,0.0053698125149205
1,2024-08,0.0049485930470327,56.17,0.0050717603346298,0.4821285122881532,0.0053698125149205,0.005086455975727
1,2024-09,0.0059255774856446,56.17,0.0049485930470327,0.48674616249650543,0.005086455975727,0.0050717603346298
1,2024-10,0.0053335358463098,56.26,0.0059255774856446,0.48848016555613405,0.0050717603346298,0.0049485930470327
1,2024-11,0.0053715518688012,56.26,0.0053335358463098,0.48511738686294215,0.0049485930470327,0.0059255774856446
1,2024-12,0.0049010702095886,56.26,0.0053715518688012,0.4789312833617111,0.0059255774856446,0.0053335358463098
2,2019-01,0.0163344982072147,58.07,,0.3550256385827416,,
2,2019-02,0.0165978867611142,58.07,0.0163344982072147,0.352726600432849,,
2,2019-03,0.0169474323924126,58.07,0.0165978867611142,0.34948680106014773,,0.0163344982072147
2,2019-04,0.0161628816245172,59.25,0.0169474323924126,0.35901585631546984,0.0163344982072147,0.0165978867611142
2,2019-05,0.016019863316005,59.25,0.0161628816245172,0.36033310705595434,0.0165978867611142,0.0169474323924126
2,2019-06,0.0162254062936877,59.25,0.016019863316005,0.3625102826222964,0.0169474323924126,0.0161628816245172
2,2019-07,0.0162318743035333,56.28,0.0162254062936877,0.35538133727881305,0.0161628816245172,0.016019863316005
2,2019-08,0.0163251149171487,56.28,0.0162318743035333,0.35485919430870183,0.016019863316005,0.0162254062936877
2,2019-09,0.0174067781764373,56.28,0.0163251149171487,0.34576779196047697,0.0162254062936877,0.0162318743035333
2,2019-10,0.0161463033937443,57.11,0.0174067781764373,0.33575768388056104,0.0162318743035333,0.0163251149171487
