month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label,date,year
2019-01,-0.19894311294133518,-0.2180048009543194,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,1,1,16,2019-01-01,2019
2019-01,-0.18910830841607948,-0.18107838829442416,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,4,1,16,2019-01-01,2019
2019-01,-0.1991967525082328,-0.2538292001345109,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,4,0,16,2019-01-01,2019
2019-01,-0.19906575185280215,-0.2507106405937341,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,6,1,16,2019-01-01,2019
2019-01,-0.19906575185280215,-0.2531338990754731,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,9,0,16,2019-01-01,2019
2019-01,-0.18782478071765799,-0.035163848913182805,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,9,1,16,2019-01-01,2019
2019-01,-0.1301858859521698,-0.03910485885338204,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,10,0,16,2019-01-01,2019
2019-01,-0.1981877687366181,-0.25055858859247526,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,10,1,16,2019-01-01,2019
2019-01,-0.19920372062820252,-0.25384302141572956,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,12,0,16,2019-01-01,2019
2019-01,-0.1963049827208011,-0.25115751674790265,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,12,1,16,2019-01-01,2019
2019-01,-0.1974143074199797,-0.1527252852148138,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,15,1,16,2019-01-01,2019
2019-01,-0.19917445452432972,-0.2537734028450302,-1.1781987690349238,-1.4867197087329749,-1.1634990749348195,-1.2048720813543046,-1.5219271308765763,0.0006996950152903,18,0,16,2019-01-01,2019
