county_label,county_name,month,year,donation_ratio,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,industry_invoice_count,industry_invoice_amount,year,month_num,month_sin,month_cos,donation_ratio_lag1,donation_ratio_lag2,donation_ratio_lag3,industry_label,carrier_type_label
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,24771,5613850,2019,1,0.49999999999999994,0.8660254037844387,,,,0,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,2463,330649,2019,1,0.49999999999999994,0.8660254037844387,,,,0,0
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,267,1696076,2019,1,0.49999999999999994,0.8660254037844387,,,,1,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,143,265877,2019,1,0.49999999999999994,0.8660254037844387,,,,2,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,171,115949,2019,1,0.49999999999999994,0.8660254037844387,,,,4,0
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,64435,77213955,2019,1,0.49999999999999994,0.8660254037844387,,,,4,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,80,703438,2019,1,0.49999999999999994,0.8660254037844387,,,,6,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,1087,2506991,2019,1,0.49999999999999994,0.8660254037844387,,,,8,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,800,3567244,2019,1,0.49999999999999994,0.8660254037844387,,,,9,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,18,8266,2019,1,0.49999999999999994,0.8660254037844387,,,,9,0
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,2674,4043357,2019,1,0.49999999999999994,0.8660254037844387,,,,10,1
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,15128,25789701,2019,1,0.49999999999999994,0.8660254037844387,,,,10,0
0,南投縣,2019-01,2019,0.0009502762571561,32.5,0.88,7857715,3411803313,4,11800,2019,1,0.49999999999999994,0.8660254037844387,,,,12,0
