month,industry_invoice_count,industry_invoice_amount,housing_burden,price_income_ratio,total_county_invoice_count,total_county_invoice_amount,donation_count,donation_ratio,industry_label,carrier_type_label,county_label,date,year
2019-01,-0.22122452004850762,-0.2803725816573852,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,0,0,15,2019-01-01,2019
2019-01,-0.17526849889385945,-0.2491542815219877,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,0,1,15,2019-01-01,2019
2019-01,-0.2214516207642573,-0.27992033759975604,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,3,0,15,2019-01-01,2019
2019-01,-0.22116874092534103,-0.27957163198017265,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,4,0,15,2019-01-01,2019
2019-01,-0.1384423249346577,0.24061983214297988,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,4,1,15,2019-01-01,2019
2019-01,-0.22120459893309097,-0.2748390141540906,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,6,1,15,2019-01-01,2019
2019-01,-0.22146556554504895,-0.280363334549767,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,9,0,15,2019-01-01,2019
2019-01,-0.21931209296851012,-0.2588239527911163,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,9,1,15,2019-01-01,2019
2019-01,-0.22150540777588223,-0.2804600996975362,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,10,1,15,2019-01-01,2019
2019-01,-0.22099941144429958,-0.27944662318419317,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,18,1,15,2019-01-01,2019
2019-01,-0.22095757710192462,-0.2803585543568685,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,42,0,15,2019-01-01,2019
2019-01,-0.21146317349435373,-0.27472067602277733,-1.2800363088114806,-1.0437639796576768,-1.2123962604768177,-1.2260234504975678,-0.8104155435193925,0.0012591426719748,42,1,15,2019-01-01,2019
